,id,Original text,Clean text,create_at
0,1235684713970491392,@Clear Atlanta airport line over an hour long. #sad,atlanta airport line hour long,Thu Mar 05 21:52:48 +0000 2020
,id,Original text,Clean text,create_at
0,1235683294047543296,"Son in tears this evening as he can't do his spellings, any clue how to help? #sad #dsylexic #howtocheerupmyson",son tear evening ca spelling clue help,Thu Mar 05 21:47:09 +0000 2020
,id,Original text,Clean text,create_at
0,1235681815714766849,Lol i think i got shin splints 😔🤟🏻 #sad,lol think got shin splint  ,Thu Mar 05 21:41:17 +0000 2020
,id,Original text,Clean text,create_at
0,1235681764976156672,Why am I so down and sad the last couple of day??? #depressed #sadness #tired #MentalHealthAwareness,sad last couple day,Thu Mar 05 21:41:05 +0000 2020
,id,Original text,Clean text,create_at
0,1235681318962249728,It's kinda gloomy on my day off (though it's not much of a day off waking up at 2300 tonight for work lol.) Just a… https://t.co/ln2rbhUlaW,'s kinda gloomy day though 's much day waking 2300 tonight work lol a ,Thu Mar 05 21:39:18 +0000 2020
,id,Original text,Clean text,create_at
0,1235680640483422232,@mattletiss7 You scored some tasty goals in your time...unfortunately this is a massively distasteful own goal. #sad,scored tasty goal time.unfortunately massively distasteful goal,Thu Mar 05 21:36:37 +0000 2020
,id,Original text,Clean text,create_at
0,1235679592221990913,@gen_jackkeane Woo-hoo! You're right up there with Rush Limbaugh now. #SAD . That medal used to actually mean somet… https://t.co/VSuvgDmY6L,woo-hoo 're right rush limbaugh medal used actually mean somet ,Thu Mar 05 21:32:27 +0000 2020
,id,Original text,Clean text,create_at
0,1235678778707374083,@realDonaldTrump So #Sad that you are #NUTS,nan,Thu Mar 05 21:29:13 +0000 2020
,id,Original text,Clean text,create_at
0,1235677856967127057,"@realDonaldTrump @RonaldKlain Wow, how insecure you are!!! #SAD #WEAK I’m guessing nobody gave you any attention when you were little!!",wow insecure   guessing nobody gave attention little,Thu Mar 05 21:25:33 +0000 2020
,id,Original text,Clean text,create_at
0,1235677467039285249,"Este Project manager es peor que @_LoreNNN2 #sad 

............................. https://t.co/mzE4HeNEQT",este project manager e peor que,Thu Mar 05 21:24:00 +0000 2020
,id,Original text,Clean text,create_at
0,1235676630330281990,@Metal_Mother64 @affpec @ViSiONs74 @PalmerReport @realDonaldTrump Oooh you seem triggered..... #Sad,oh seem triggered,Thu Mar 05 21:20:41 +0000 2020
,id,Original text,Clean text,create_at
0,1235676502878023686,"Not sure if I’m #depressed, if I’m just *that* severely sleep deprived, if it’s my #ADHD, or if I’m just so… https://t.co/9utc6EQP8r",sure     *that* severely sleep deprived     so ,Thu Mar 05 21:20:10 +0000 2020
,id,Original text,Clean text,create_at
0,1235675342951641115,RT @marthawatt: The weak parroting of the MPPs around the province begging for credibility ...#sad,weak parroting mpps around province begging credibility,Thu Mar 05 21:15:34 +0000 2020
,id,Original text,Clean text,create_at
0,1235673569557966851,RT @jetaimegin: I really want a pet like a cat or hamster but Cristal doesn’t want one in the apartment 🥺 #sad,really want pet like cat hamster cristal   want one apartment  ,Thu Mar 05 21:08:31 +0000 2020
,id,Original text,Clean text,create_at
0,1235673421037662209,I really want a pet like a cat or hamster but Cristal doesn’t want one in the apartment 🥺 #sad,really want pet like cat hamster cristal   want one apartment  ,Thu Mar 05 21:07:55 +0000 2020
,id,Original text,Clean text,create_at
0,1235670868459745281,@DrHietanen Ours gets out an immediately kills all the local wildlife and leaves it on the neighbors’ porches #sorry,get immediately kill local wildlife leaf neighbor   porch,Thu Mar 05 20:57:47 +0000 2020
,id,Original text,Clean text,create_at
0,1235670419677552640,Oh no I missed the royal visit. Damn. #sad,oh missed royal visit damn,Thu Mar 05 20:56:00 +0000 2020
,id,Original text,Clean text,create_at
0,1235669980739497985,@MysterySolvent @PhilipGagne He and his supporters are same as trump #Sad,supporter trump,Thu Mar 05 20:54:15 +0000 2020
,id,Original text,Clean text,create_at
0,1235669837948600320,"Okay but like my friend keeps saying how depressed people are stupid, to me. Like HELLO bitch I exist!!🖕🏻💔 #sad #stupid #depression #toxic",okay like friend keep saying depressed people stupid like hello bitch exist,Thu Mar 05 20:53:41 +0000 2020
,id,Original text,Clean text,create_at
0,1235669725767757835,Just lost in madden #sad,lost madden,Thu Mar 05 20:53:14 +0000 2020
,id,Original text,Clean text,create_at
0,1235669297164255232,@realDonaldTrump @RonaldKlain You use a Gallup poll for policy? #Sad you don’t have a brain,use gallup poll policy   brain,Thu Mar 05 20:51:32 +0000 2020
,id,Original text,Clean text,create_at
0,1235669104754708481,"RT @midgelambert: @gtlem Wasn't @RobertFife once a respected,objective journalist in Canada?
Is this the same one?
#sad
#cdnpoli",respected objective journalist canada one,Thu Mar 05 20:50:46 +0000 2020
,id,Original text,Clean text,create_at
0,1235668966036475905,"@fishstripes First they took my statue, then they took my green walls, and now the cleavlander/pool? #sad",first took statue took green wall cleavlander/pool,Thu Mar 05 20:50:13 +0000 2020
,id,Original text,Clean text,create_at
0,1235668901012226048,"Remember @fif @EvanLSolomon said the USA was far better than Canada 🇨🇦 without any correction. @ctvqp 

#sad https://t.co/bQvWfbX0JL",remember said usa far better canada   without correction,Thu Mar 05 20:49:58 +0000 2020
,id,Original text,Clean text,create_at
0,1235668689615089664,RT @minhaplaylist1: Amber Run - I Found #sad #sadsongs https://t.co/EFA1dE3ZcG,amber run found,Thu Mar 05 20:49:07 +0000 2020
,id,Original text,Clean text,create_at
0,1235668368591446016,"@MarlinsFanProbz First they took my statue, then they took my green walls, and now the cleavlander/pool? #sad",first took statue took green wall cleavlander/pool,Thu Mar 05 20:47:51 +0000 2020
,id,Original text,Clean text,create_at
0,1235667812846391297,"@BreitbartNews People are strange.  It used to be news stories shocked me, now I see things every day and I’m not at all shocked #sad",people strange used news story shocked see thing every day   shocked,Thu Mar 05 20:45:38 +0000 2020
,id,Original text,Clean text,create_at
0,1235667423321354254,"RT @PearlZee_: Meanwhile tlebe re bethile di brows on fleek and lashes kadi Mask.
O bone gore basadi renale nkane🤣

#Sad
#Coronvirus",meanwhile tlebe bethile di brow fleek lash kadi mask bone gore basadi renale nkane ,Thu Mar 05 20:44:05 +0000 2020
,id,Original text,Clean text,create_at
0,1235667224108478465,@jibe9m NO ONE VOTED FOR LIN KINDA ##SAD,one voted lin kinda,Thu Mar 05 20:43:18 +0000 2020
,id,Original text,Clean text,create_at
0,1235666902128582656,Listening to the sound of silence by disturbed #sad,listening sound silence disturbed,Thu Mar 05 20:42:01 +0000 2020
,id,Original text,Clean text,create_at
0,1235666873183805440,@HereForTheTea2 A good palette but @nguerriero19 is not relevant anymore. #Sad,good palette relevant anymore,Thu Mar 05 20:41:54 +0000 2020
,id,Original text,Clean text,create_at
0,1235666832016781313,@AngelaBelcamino @realDonaldTrump @RonaldKlain we have no idea who is president now.  #sad,idea president,Thu Mar 05 20:41:44 +0000 2020
,id,Original text,Clean text,create_at
0,1235666126727778311,RT @superwebstercsd: Pretty lousy form ... and it’s amazing how dizzy one gets the older one gets (almost falling over as I finished) #sad…,pretty lousy form   amazing dizzy one get older one get almost falling finished  ,Thu Mar 05 20:38:56 +0000 2020
,id,Original text,Clean text,create_at
0,1235665684555853835,"@KaitMarieox There’s no help for you. She was fighting for all women, &amp; will continue to do so, but some just can’t be helped. #sad",  help fighting woman amp continue   helped,Thu Mar 05 20:37:11 +0000 2020
,id,Original text,Clean text,create_at
0,1235665082475929600,"AGENT NARROW HIACE
#sad #sadcustom #sadcustomjapan #teamsad #agent #stinger #daisy #hiace #200hiace #narrowhiace… https://t.co/EZ0yYTRBAx",agent narrow hiace  ,Thu Mar 05 20:34:47 +0000 2020
,id,Original text,Clean text,create_at
0,1235664918206009344,It’s funny how people vow to be there for you but bolt the minute they don’t get their own way. #Sad,  funny people vow bolt minute   get way,Thu Mar 05 20:34:08 +0000 2020
,id,Original text,Clean text,create_at
0,1235664107690434560,@ProgressiveG2 @postandcourier @JoeBiden Yet his endorsement was the key in South Carolina. #Sad,yet endorsement key south carolina,Thu Mar 05 20:30:55 +0000 2020
,id,Original text,Clean text,create_at
0,1235661751246622721,@realDonaldTrump Grow up boys. #sad,grow boy,Thu Mar 05 20:21:33 +0000 2020
,id,Original text,Clean text,create_at
0,1235660406208724992,@prageru Sicko 100% #sad,sicko 100,Thu Mar 05 20:16:12 +0000 2020
,id,Original text,Clean text,create_at
0,1235660036745162752,Thank you for dropping Elizabeth warren you were splitting the progressive vote #sorry.. I just don’t think all of… https://t.co/fKD0pLLevA,thank dropping elizabeth warren splitting progressive vote ..   think of ,Thu Mar 05 20:14:44 +0000 2020
,id,Original text,Clean text,create_at
0,1235660021230456832,@OnikaProm0tions Abusers always have to find a way to intrude in their victim life. Meek Mill wants to control Nicki Minaj so badly #sad,abuser always find way intrude victim life meek mill want control nicki minaj badly,Thu Mar 05 20:14:41 +0000 2020
,id,Original text,Clean text,create_at
0,1235659490415898624,@ewarren Bwhahaha! That POOR college student who gave you half her bank account just to see you lose. #Sad,bwhahaha poor college student gave half bank account see lose,Thu Mar 05 20:12:34 +0000 2020
,id,Original text,Clean text,create_at
0,1235659172466679809,"Wish the happy days come back....   11:11🌈🌫️
#sad #wish #love #qoutes https://t.co/dCITbRtFc8",wish happy day come back 1 ,Thu Mar 05 20:11:18 +0000 2020
,id,Original text,Clean text,create_at
0,1235657940251664384,RT @The53rdRegiment: 👇👇👇 wow check out the Self Announted One. #Sad #Disgraced Twitter-sphere is Comey’s new rank &amp; file. @MadeInUSALionZ @…,wow check self announted one twitter-sphere comey   new rank amp file  ,Thu Mar 05 20:06:25 +0000 2020
,id,Original text,Clean text,create_at
0,1235657372514861059,RT @gypsyzz2014: This is truly #sad ...,truly,Thu Mar 05 20:04:09 +0000 2020
,id,Original text,Clean text,create_at
0,1235657234379616257,"@Alyssa_Milano @realDonaldTrump Imagine being such a small, needy, pathetic man? #sad",imagine small needy pathetic man,Thu Mar 05 20:03:36 +0000 2020
,id,Original text,Clean text,create_at
0,1235654142518910977,"Your Chad fact: if everyone washed their hands, a million deaths could be prevented worldwide. We can do better! #SAD #ChadFact",chad fact everyone washed hand million death could prevented worldwide better,Thu Mar 05 19:51:19 +0000 2020
,id,Original text,Clean text,create_at
0,1235653326303191040,@michaelianblack People I admire (@1JessWalter ) actually liked your Tweet? Probably the only reason I saw it. #Sad… https://t.co/6qtVtrMIza,people admire actually liked tweet probably reason saw  ,Thu Mar 05 19:48:04 +0000 2020
,id,Original text,Clean text,create_at
0,1235652648239599616,#sad #eyes about elizabethwarren dropping out of the #presidentialelection and seeing #sexism alive and well during… https://t.co/ag4YPwEtNP,elizabethwarren dropping seeing alive well during ,Thu Mar 05 19:45:23 +0000 2020
